Order_ID,Customer_ID,Order_Date,Sales_Channel,Payment_Method,Order_Status,Shipping_Method,Promo_Code
O009061,C00884,2024-09-08,Mobile App,Digital Wallet,Cancelled,Standard,NONE
O009062,C03736,2025-01-30,Website,Cash on Delivery,Completed,Standard,FREESHIP
O009063,C03815,2024-11-15,Mobile App,Cash on Delivery,Completed,Same Day,FLASH20
O009064,C00978,2025-12-21,Website,Cash on Delivery,Completed,Same Day,SAVE15
O009065,C05288,2024-04-21,Website,Digital Wallet,Completed,Express,NONE
O009066,C04287,2024-11-18,Website,Cash on Delivery,Completed,Standard,FREESHIP
O009067,C02117,2024-06-12,Mobile App,Card,Completed,Express,WELCOME10
O009068,C00371,2024-12-22,Website,Cash on Delivery,Completed,Standard,NONE
O009069,C03646,2024-08-10,Mobile App,Card,Completed,Standard,NONE
O009070,C03608,2025-11-07,Marketplace,Cash on Delivery,Completed,Express,NONE
O009071,C05356,2025-09-12,Website,Cash on Delivery,Cancelled,Express,NONE
O009072,C02060,2025-01-18,Website,Bank Transfer,Completed,Standard,NONE
O009073,C01742,2024-04-10,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009074,C01520,2024-06-28,Marketplace,Card,Completed,Express,FLASH20
O009075,C04505,2025-09-10,Mobile App,Digital Wallet,Completed,Standard,FLASH20
O009076,C03440,2024-03-04,Website,Digital Wallet,Completed,Express,NONE
O009077,C03124,2024-10-17,Website,Cash on Delivery,Completed,Standard,NONE
O009078,C02562,2024-11-17,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009079,C04233,2025-11-25,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009080,C05456,2024-01-24,Marketplace,Bank Transfer,Completed,Standard,FLASH20
O009081,C04181,2024-03-21,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009082,C02608,2025-06-14,Website,Cash on Delivery,Completed,Standard,NONE
O009083,C04759,2025-10-23,Mobile App,Card,Completed,Standard,NONE
O009084,C06008,2025-03-03,Website,Card,Completed,Standard,NONE
O009085,C04191,2024-01-06,Website,Card,Completed,Same Day,NONE
O009086,C04499,2024-12-22,Mobile App,Bank Transfer,Completed,Standard,NONE
O009087,C06473,2024-10-02,Marketplace,Digital Wallet,Completed,Standard,NONE
O009088,C04864,2024-01-21,Website,Digital Wallet,Completed,Express,FLASH20
O009089,C05352,2025-02-04,Mobile App,Cash on Delivery,Cancelled,Standard,FLASH20
O009090,C04384,2025-11-24,Marketplace,Bank Transfer,Completed,Standard,SAVE15
O009091,C01485,2025-02-04,Mobile App,Cash on Delivery,Completed,Standard,FREESHIP
O009092,C03303,2024-11-25,Website,Cash on Delivery,Completed,Standard,NONE
O009093,C01227,2025-08-11,Mobile App,Cash on Delivery,Returned,Same Day,NONE
O009094,C04282,2024-06-03,Mobile App,Bank Transfer,Completed,Express,NONE
O009095,C01192,2024-12-08,Mobile App,Bank Transfer,Completed,Standard,NONE
O009096,C05971,2024-08-09,Website,Cash on Delivery,Completed,Standard,NONE
O009097,C06362,2024-11-09,Marketplace,Cash on Delivery,Completed,Express,NONE
O009098,C02042,2025-07-22,Mobile App,Digital Wallet,Completed,Standard,NONE
O009099,C02561,2024-01-01,Website,Cash on Delivery,Completed,Express,NONE
O009100,C00298,2025-07-21,Marketplace,Cash on Delivery,Completed,Standard,FREESHIP
O009101,C05490,2025-12-14,Mobile App,Cash on Delivery,Completed,Same Day,NONE
O009102,C05995,2024-08-26,Website,Card,Completed,Standard,NONE
O009103,C02592,2025-09-21,Mobile App,Card,Completed,Standard,NONE
O009104,C04672,2025-11-12,Website,Cash on Delivery,Completed,Standard,WELCOME10
O009105,C06215,2025-05-06,Website,Bank Transfer,Returned,Standard,NONE
O009106,C05257,2025-02-27,Mobile App,Card,Completed,Standard,NONE
O009107,C00090,2024-03-29,Mobile App,Card,Completed,Standard,NONE
O009108,C00411,2024-08-11,Website,Card,Returned,Express,SAVE15
O009109,C05157,2024-03-27,Marketplace,Card,Returned,Standard,WELCOME10
O009110,C02227,2024-06-12,Website,Card,Cancelled,Standard,SAVE15
O009111,C03041,2025-04-15,Mobile App,Cash on Delivery,Completed,Express,SAVE15
O009112,C01758,2025-01-16,Website,Bank Transfer,Completed,Express,FREESHIP
O009113,C03834,2025-01-10,Mobile App,Cash on Delivery,Completed,Express,NONE
O009114,C03069,2025-12-25,Website,Card,Completed,Express,SAVE15
O009115,C04752,2025-12-11,Website,Cash on Delivery,Completed,Express,NONE
O009116,C05011,2025-12-28,Marketplace,Card,Completed,Standard,SAVE15
O009117,C04893,2024-12-15,Website,Digital Wallet,Completed,Standard,SAVE15
O009118,C05033,2024-03-21,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009119,C05462,2024-06-10,Website,Digital Wallet,Completed,Standard,FLASH20
O009120,C03900,2025-05-07,Mobile App,Digital Wallet,Completed,Standard,NONE
O009121,C03542,2024-01-15,Mobile App,Digital Wallet,Completed,Express,NONE
O009122,C03021,2024-09-21,Website,Digital Wallet,Completed,Standard,NONE
O009123,C00297,2024-11-24,Website,Cash on Delivery,Completed,Standard,NONE
O009124,C01561,2024-07-17,Website,Bank Transfer,Completed,Standard,SAVE15
O009125,C03472,2024-12-18,Website,Digital Wallet,Completed,Standard,NONE
O009126,C02831,2024-09-05,Mobile App,Card,Completed,Standard,NONE
O009127,C05388,2024-11-10,Mobile App,Card,Completed,Express,FREESHIP
O009128,C05578,2024-09-20,Website,Card,Completed,Standard,WELCOME10
O009129,C04609,2024-03-28,Website,Card,Completed,Standard,NONE
O009130,C00385,2024-11-02,Marketplace,Bank Transfer,Completed,Same Day,WELCOME10
O009131,C05869,2024-08-04,Marketplace,Cash on Delivery,Completed,Standard,NONE
O009132,C02041,2024-10-24,Website,Digital Wallet,Completed,Express,NONE
O009133,C02952,2025-06-30,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009134,C05732,2024-04-30,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009135,C01042,2025-05-15,Mobile App,Card,Completed,Express,NONE
O009136,C03303,2024-11-29,Website,Cash on Delivery,Completed,Same Day,NONE
O009137,C04021,2025-02-03,Website,Cash on Delivery,Completed,Standard,NONE
O009138,C00025,2025-12-05,Website,Cash on Delivery,Completed,Standard,FLASH20
O009139,C03861,2025-04-26,Website,Cash on Delivery,Completed,Standard,NONE
O009140,C04009,2024-12-07,Website,Bank Transfer,Completed,Standard,NONE
O009141,C00488,2025-10-28,Mobile App,Cash on Delivery,Completed,Same Day,SAVE15
O009142,C00094,2025-04-29,Website,Cash on Delivery,Completed,Standard,NONE
O009143,C06313,2024-06-10,Marketplace,Card,Completed,Express,NONE
O009144,C01836,2024-11-04,Mobile App,Card,Completed,Standard,WELCOME10
O009145,C01362,2025-02-20,Mobile App,Cash on Delivery,Completed,Same Day,WELCOME10
O009146,C00900,2025-02-28,Marketplace,Bank Transfer,Completed,Express,SAVE15
O009147,C00081,2024-11-07,Website,Cash on Delivery,Returned,Express,FLASH20
O009148,C04299,2024-05-28,Website,Cash on Delivery,Completed,Standard,NONE
O009149,C03318,2024-04-06,Mobile App,Digital Wallet,Completed,Standard,SAVE15
O009150,C05601,2024-03-31,Website,Card,Completed,Express,NONE
O009151,C06116,2024-10-01,Marketplace,Cash on Delivery,Completed,Express,NONE
O009152,C02316,2024-01-27,Website,Card,Completed,Standard,WELCOME10
O009153,C00669,2024-01-25,Website,Card,Cancelled,Express,NONE
O009154,C02297,2025-10-04,Marketplace,Bank Transfer,Completed,Standard,NONE
O009155,C02450,2024-05-18,Mobile App,Digital Wallet,Completed,Same Day,NONE
O009156,C01916,2024-11-25,Mobile App,Card,Completed,Standard,FREESHIP
O009157,C05259,2025-11-04,Website,Card,Completed,Standard,NONE
O009158,C05504,2024-08-17,Website,Cash on Delivery,Completed,Standard,FLASH20
O009159,C00339,2025-10-14,Mobile App,Cash on Delivery,Completed,Express,NONE
O009160,C01251,2025-11-28,Marketplace,Digital Wallet,Completed,Express,WELCOME10
O009161,C02942,2025-08-17,Website,Cash on Delivery,Cancelled,Standard,NONE
O009162,C04333,2025-02-22,Website,Card,Completed,Standard,NONE
O009163,C02746,2024-06-07,Website,Digital Wallet,Completed,Express,FLASH20
O009164,C01575,2024-11-13,Mobile App,Card,Completed,Express,FREESHIP
O009165,C02105,2025-04-14,Mobile App,Card,Completed,Standard,FREESHIP
O009166,C00307,2025-04-28,Website,Card,Completed,Express,SAVE15
O009167,C05108,2024-01-03,Mobile App,Cash on Delivery,Completed,Standard,SAVE15
O009168,C03664,2025-01-02,Website,Bank Transfer,Cancelled,Standard,NONE
O009169,C06436,2024-05-04,Mobile App,Cash on Delivery,Completed,Standard,WELCOME10
O009170,C05391,2025-06-04,Marketplace,Card,Completed,Express,NONE
O009171,C04413,2024-05-18,Mobile App,Card,Completed,Same Day,NONE
O009172,C03578,2025-01-25,Website,Bank Transfer,Completed,Standard,SAVE15
O009173,C05993,2024-01-31,Website,Cash on Delivery,Completed,Standard,WELCOME10
O009174,C00090,2024-03-24,Website,Card,Completed,Express,NONE
O009175,C05593,2024-04-18,Website,Cash on Delivery,Completed,Standard,NONE
O009176,C01406,2025-01-19,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009177,C02982,2025-04-13,Website,Card,Completed,Standard,WELCOME10
O009178,C06451,2024-04-15,Marketplace,Card,Completed,Same Day,FREESHIP
O009179,C01318,2024-01-23,Website,Card,Completed,Standard,NONE
O009180,C04868,2024-12-26,Mobile App,Digital Wallet,Completed,Express,NONE
O009181,C05577,2025-11-07,Website,Digital Wallet,Completed,Standard,NONE
O009182,C05042,2024-02-26,Marketplace,Card,Completed,Standard,NONE
O009183,C04175,2025-12-05,Website,Digital Wallet,Completed,Standard,SAVE15
O009184,C04604,2024-03-04,Website,Card,Completed,Standard,FREESHIP
O009185,C04904,2025-09-12,Website,Digital Wallet,Completed,Standard,NONE
O009186,C05541,2025-11-02,Marketplace,Bank Transfer,Completed,Standard,NONE
O009187,C02891,2025-08-23,Mobile App,Digital Wallet,Completed,Standard,SAVE15
O009188,C01720,2024-12-02,Mobile App,Card,Completed,Express,WELCOME10
O009189,C03935,2025-12-01,Marketplace,Digital Wallet,Completed,Same Day,NONE
O009190,C02294,2025-06-22,Website,Cash on Delivery,Cancelled,Standard,SAVE15
O009191,C02098,2024-09-19,Website,Card,Completed,Standard,NONE
O009192,C02393,2025-12-23,Website,Cash on Delivery,Completed,Standard,FREESHIP
O009193,C00108,2024-01-10,Mobile App,Cash on Delivery,Completed,Standard,WELCOME10
O009194,C04592,2025-12-06,Mobile App,Card,Completed,Standard,NONE
O009195,C04627,2024-01-15,Website,Digital Wallet,Completed,Standard,WELCOME10
O009196,C04166,2025-03-18,Website,Cash on Delivery,Completed,Standard,NONE
O009197,C06412,2025-04-22,Marketplace,Card,Cancelled,Standard,WELCOME10
O009198,C05750,2025-06-09,Mobile App,Card,Cancelled,Express,NONE
O009199,C04990,2025-03-01,Marketplace,Cash on Delivery,Completed,Standard,NONE
O009200,C06478,2025-01-04,Marketplace,Cash on Delivery,Completed,Express,NONE
O009201,C00658,2025-12-14,Website,Cash on Delivery,Completed,Standard,FREESHIP
O009202,C05607,2024-11-13,Website,Digital Wallet,Completed,Standard,NONE
O009203,C04000,2025-03-15,Website,Cash on Delivery,Completed,Same Day,FLASH20
O009204,C05034,2024-09-21,Website,Cash on Delivery,Completed,Standard,FLASH20
O009205,C02707,2025-07-30,Website,Digital Wallet,Completed,Standard,NONE
O009206,C02438,2024-01-10,Website,Card,Completed,Standard,SAVE15
O009207,C00708,2025-08-01,Mobile App,Card,Completed,Express,NONE
O009208,C00090,2024-07-27,Mobile App,Card,Completed,Express,WELCOME10
O009209,C05714,2024-07-12,Website,Digital Wallet,Completed,Standard,NONE
O009210,C05576,2024-09-18,Mobile App,Cash on Delivery,Completed,Same Day,FLASH20
O009211,C04315,2024-07-28,Website,Bank Transfer,Completed,Standard,FREESHIP
O009212,C01223,2025-05-07,Mobile App,Digital Wallet,Returned,Standard,WELCOME10
O009213,C02522,2025-05-18,Mobile App,Cash on Delivery,Completed,Standard,FREESHIP
O009214,C05691,2025-09-09,Mobile App,Card,Completed,Standard,FLASH20
O009215,C05823,2025-08-25,Mobile App,Card,Completed,Express,NONE
O009216,C03959,2025-09-02,Mobile App,Card,Completed,Express,NONE
O009217,C03280,2025-02-09,Website,Card,Completed,Standard,FREESHIP
O009218,C00437,2025-07-03,Website,Digital Wallet,Completed,Standard,NONE
O009219,C05522,2025-05-17,Mobile App,Card,Completed,Express,NONE
O009220,C01383,2024-02-05,Mobile App,Card,Completed,Standard,FREESHIP
O009221,C01822,2024-06-08,Website,Card,Cancelled,Standard,NONE
O009222,C04134,2024-06-14,Mobile App,Card,Completed,Standard,SAVE15
O009223,C02249,2025-08-10,Website,Card,Completed,Express,NONE
O009224,C05120,2024-11-12,Marketplace,Digital Wallet,Completed,Standard,FLASH20
O009225,C05266,2025-01-09,Website,Card,Completed,Standard,NONE
O009226,C04346,2024-10-31,Mobile App,Bank Transfer,Completed,Standard,NONE
O009227,C00138,2024-12-22,Website,Digital Wallet,Completed,Express,NONE
O009228,C04121,2024-02-08,Website,Cash on Delivery,Completed,Standard,NONE
O009229,C01243,2024-08-14,Website,Card,Completed,Standard,NONE
O009230,C05942,2024-07-30,Website,Cash on Delivery,Returned,Standard,NONE
O009231,C04761,2025-07-30,Website,Digital Wallet,Completed,Express,NONE
O009232,C06354,2025-12-02,Mobile App,Card,Completed,Standard,NONE
O009233,C02447,2025-05-10,Website,Digital Wallet,Completed,Standard,FREESHIP
O009234,C01769,2024-12-01,Website,Cash on Delivery,Completed,Standard,NONE
O009235,C05297,2025-12-03,Mobile App,Card,Completed,Standard,NONE
O009236,C00444,2025-06-29,Marketplace,Cash on Delivery,Completed,Express,NONE
O009237,C04826,2025-05-28,Website,Card,Completed,Express,FLASH20
O009238,C05476,2024-09-08,Website,Cash on Delivery,Completed,Express,FLASH20
O009239,C05827,2024-12-23,Mobile App,Card,Returned,Standard,FREESHIP
O009240,C00373,2024-06-07,Mobile App,Digital Wallet,Completed,Standard,NONE
O009241,C04598,2025-02-12,Marketplace,Card,Completed,Express,FREESHIP
O009242,C04849,2024-10-17,Marketplace,Digital wallet ,Completed,Express,NONE
O009243,C02295,2024-11-28,Marketplace,Card,Returned,Standard,NONE
O009244,C02646,2024-02-07,Website,Card,Completed,Standard,SAVE15
O009245,C01366,2025-09-14,Mobile App,Digital Wallet,Completed,Standard,NONE
O009246,C00843,2024-05-18,Marketplace,Card,Completed,Standard,WELCOME10
O009247,C02120,2024-02-05,Marketplace,Card,Completed,Express,NONE
O009248,C03501,2024-07-02,Website,Cash on Delivery,Completed,Express,SAVE15
O009249,C02354,2024-12-27,Mobile App,Cash on Delivery,Completed,Standard,SAVE15
O009250,C03384,2024-03-22,Website,Cash on Delivery,Completed,Standard,NONE
O009251,C01645,2024-08-24,Marketplace,Cash on Delivery,Completed,Standard,FLASH20
O009252,C06044,2024-06-10,Website,Cash on Delivery,Completed,Standard,NONE
O009253,C00378,2024-12-03,Website,Card,Completed,Same Day,FREESHIP
O009254,C02235,2025-03-28,Mobile App,Card,Completed,Express,FREESHIP
O009255,C00867,2024-04-10,Website,Card,Completed,Express,NONE
O009256,C00553,2024-09-06,Website,Cash on Delivery,Completed,Standard,NONE
O009257,C05592,2025-11-08,Mobile App,Digital Wallet,Completed,Express,FLASH20
O009258,C05444,2025-12-07,Website,Cash on Delivery,Completed,Express,NONE
O009259,C02447,2025-09-19,Mobile App,Card,Completed,Standard,NONE
O009260,C06060,2025-08-04,Website,Cash on Delivery,Completed,Express,NONE
O009261,C04690,2025-04-14,Website,Cash on Delivery,Completed,Standard,NONE
O009262,C03393,2024-11-19,Website,Cash on Delivery,Completed,Standard,NONE
O009263,C03880,2025-01-15,Mobile App,Cash on Delivery,Completed,Standard,WELCOME10
O009264,C02444,2025-01-10,Mobile App,Card,Completed,Standard,FREESHIP
O009265,C06402,2024-10-10,Website,Digital Wallet,Completed,Same Day,NONE
O009266,C02137,2024-12-27,Website,Bank Transfer,Completed,Standard,SAVE15
O009267,C03664,2025-11-11,Marketplace,,Completed,Same Day,NONE
O009268,C03325,2024-11-08,Website,Cash on Delivery,Completed,Standard,NONE
O009269,C00720,2025-11-21,Mobile App,Card,Completed,Standard,NONE
O009270,C02571,2024-02-18,Mobile App,Card,Completed,Standard,NONE
O009271,C03579,2024-01-31,Mobile App,Card,Completed,Standard,NONE
O009272,C05651,2024-01-16,Website,Cash on Delivery,Returned,Standard,NONE
O009273,C03028,2025-10-15,Mobile App,Card,Completed,Same Day,NONE
O009274,C00173,2025-12-23,Marketplace,Cash on Delivery,Completed,Standard,NONE
O009275,C02940,2024-11-11,Website,Card,Completed,Express,NONE
O009276,C04418,2024-11-15,Mobile App,Digital Wallet,Completed,Express,WELCOME10
O009277,C03984,2024-09-27,Mobile App,Card,Completed,Standard,NONE
O009278,C06463,2024-02-18,Website,Card,Completed,Standard,SAVE15
O009279,C00930,2024-10-20,Marketplace,Card,Completed,Standard,NONE
O009280,C00112,2024-09-25,Website,Cash on Delivery,Completed,Standard,NONE
O009281,C05956,2024-02-09,Mobile App,Cash on Delivery,Completed,Same Day,FREESHIP
O009282,C03311,2024-08-12,Website,Digital Wallet,Cancelled,Express,NONE
O009283,C04253,2024-10-18,Mobile App,Digital Wallet,Completed,Express,NONE
O009284,C05923,2024-01-09,Website,Cash on Delivery,Completed,Standard,NONE
O009285,C01799,2024-03-19,Marketplace,Cash on Delivery,Completed,Standard,FREESHIP
O009286,C01640,2024-01-06,Website,Bank Transfer,Completed,Standard,FREESHIP
O009287,C05539,2025-02-10,Marketplace,Card,Completed,Standard,NONE
O009288,C02932,2024-06-07,Website,Digital Wallet,Completed,Express,NONE
O009289,C06456,2024-06-23,Mobile App,Digital Wallet,Completed,Standard,SAVE15
O009290,C00962,2025-08-03,Mobile App,Card,Completed,Standard,NONE
O009291,C04904,2025-12-01,Marketplace,Digital Wallet,Completed,Standard,NONE
O009292,C03798,2025-12-04,Mobile App,Digital Wallet,Completed,Standard,NONE
O009293,C02711,2025-06-12,Website,Cash on Delivery,Completed,Standard,NONE
O009294,C02413,2025-06-29,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009295,C05333,2025-08-11,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009296,C03208,2024-08-02,Website,Card,Completed,Standard,NONE
O009297,C00490,2025-01-24,Mobile App,Card,Completed,Standard,NONE
O009298,C03286,2024-11-01,Mobile App,Cash on Delivery,Returned,Standard,SAVE15
O009299,C02548,2024-11-23,Mobile App,Card,Completed,Express,SAVE15
O009300,C05692,2024-12-08,Website,Card,Completed,Standard,NONE
O009301,C05508,2024-12-06,Mobile App,Digital Wallet,Completed,Express,FREESHIP
O009302,C05564,2025-04-02,Website,Cash on Delivery,Completed,Standard,SAVE15
O009303,C06084,2025-02-06,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009304,C01840,2024-10-06,Website,Card,Completed,Express,WELCOME10
O009305,C05466,2025-08-05,Website,Digital Wallet,Completed,Standard,NONE
O009306,C02886,2024-12-27,Mobile App,Cash on Delivery,Completed,Express,NONE
O009307,C06409,2025-10-14,Website,Card,Completed,Express,FLASH20
O009308,C02201,2024-12-08,Website,Digital Wallet,Completed,Standard,WELCOME10
O009309,C00820,2025-06-07,Website,Card,Completed,Same Day,NONE
O009310,C05525,2024-03-23,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009311,C05274,2024-12-20,Mobile App,Cash on Delivery,Completed,Express,SAVE15
O009312,C00217,2024-08-13,Mobile App,Card,Completed,Standard,NONE
O009313,C02924,2024-01-28,Website,Bank Transfer,Completed,Standard,WELCOME10
O009314,C05573,2025-01-03,Marketplace,Cash on Delivery,Completed,Standard,FLASH20
O009315,C01715,2024-09-01,Website,Card,Completed,Standard,FREESHIP
O009316,C02674,2025-11-18,Website,Cash on Delivery,Returned,Same Day,NONE
O009317,C02406,2025-04-16,Mobile App,Cash on Delivery,Completed,Standard,NONE
O009318,C04048,2025-02-17,Website,Cash on Delivery,Completed,Standard,FREESHIP
O009319,C01148,2025-04-03,Marketplace,Card,Completed,Standard,FLASH20
O009320,C02036,2024-05-17,Website,Cash on Delivery,Completed,Standard,NONE
O009321,C03377,2024-01-05,Marketplace,Digital Wallet,Completed,Express,FREESHIP
O009322,C03362,2025-05-21,Website,Card,Completed,Express,WELCOME10
O009323,C05541,2024-05-26,Mobile App,Cash on Delivery,Completed,Express,NONE
