Customer_ID,Customer_Segment,City,Signup_Date,Acquisition_Channel
C03675,Home Office,Gujranwala,2025-10-30,Social Media
C03676,Consumer,Faisalabad,2023-07-20,Email
C03677,Consumer,Islamabad,2025-05-06,Email
C03678,Consumer,Gujranwala,2025-03-08,Paid Search
C03679,Consumer,Peshawar,2024-01-09,Email
C03680,Consumer,Lahore,2023-10-23,Social Media
C03681,Small Business,Gujranwala,2025-01-30,Social Media
C03682,Small Business,Lahore,2025-09-01,Organic Search
C03683,Consumer,Karachi,2024-04-20,Paid Search
C03684,Home Office,Islamabad,2022-09-14,Organic Search
C03685,Small Business,Faisalabad,2025-05-02,Affiliate
C03686,Consumer,Peshawar,2024-11-15,Organic Search
C03687,Consumer,Lahore,2022-11-19,Paid Search
C03688,Consumer,Islamabad,2023-01-24,Organic Search
C03689,Small Business,Lahore,2023-09-09,Social Media
C03690,Consumer,Gujranwala,2024-11-19,Paid Search
C03691,Small Business,Lahore,2022-10-05,Organic Search
C03692,Consumer,Karachi,2023-03-29,Affiliate
C03693,Small Business,Multan,2024-09-21,Organic Search
C03694,Consumer,Lahore,2022-08-07,Social Media
C03695,Home Office,Peshawar,2023-10-06,Social Media
C03696,Consumer,Karachi,2024-08-19,Social Media
C03697,Home Office,Karachi,2025-06-15,Affiliate
C03698,Home Office,Karachi,2022-06-06,Social Media
C03699,Consumer,Karachi,2025-11-03,Referral
C03700,Home Office,Islamabad,2025-06-23,Paid Search
C03701,Consumer,Lahore,2023-06-10,Organic Search
C03702,Consumer,Gujranwala,2023-12-22,Organic Search
C03703,Consumer,Peshawar,2023-10-21,Organic Search
C03704,Small Business,Karachi,2025-06-29,Organic Search
C03705,Consumer,Karachi,2024-04-09,Paid Search
C03706,Consumer,Multan,2024-06-24,Organic Search
C03707,Small Business,Karachi,2024-10-25,Organic Search
C03708,Consumer,Multan,2025-08-31,Paid Search
C03709,Consumer,Islamabad,2023-12-07,Organic Search
C03710,Consumer,Islamabad,2023-07-24,Organic Search
C03711,Home Office,Rawalpindi,2024-11-13,Paid Search
C03712,Home Office,Gujranwala,2025-03-05,Email
C03713,Consumer,Peshawar,2025-09-09,Social Media
C03714,Home Office,Islamabad,2022-12-02,Organic Search
C03715,Home Office,Islamabad,2024-08-07,Organic Search
C03716,Small Business,Lahore,2025-09-29,Organic Search
C03717,Consumer,Karachi,2024-11-02,Organic Search
C03718,Consumer,Islamabad,2025-08-28,Affiliate
C03719,Small Business,Lahore,2024-12-19,Social Media
C03720,Small Business,Lahore,2024-10-20,Paid Search
C03721,Small Business,Karachi,2023-10-13,Paid Search
C03722,Consumer,Multan,2024-10-12,Social Media
C03723,Consumer,Rawalpindi,2023-06-22,Email
C03724,Consumer,Multan,2022-11-22,Paid Search
C03725,Home Office,Islamabad,2025-01-01,Social Media
C03726,Small Business,Multan,2024-12-22,Social Media
C03727,Consumer,Rawalpindi,2023-11-13,Organic Search
C03728,Home Office,Faisalabad,2025-06-09,Social Media
C03729,Consumer,Lahore,2022-10-27,Paid Search
C03730,Home Office,Multan,2023-12-01,Affiliate
C03731,Home Office,Karachi,2024-08-21,Referral
C03732,Consumer,Multan,2025-02-27,Referral
C03733,Small Business,Rawalpindi,2023-08-27,Organic Search
C03734,Consumer,Karachi,2025-12-09,Paid Search
C03735,Consumer,Rawalpindi,2023-06-24,Affiliate
C03736,Consumer,Karachi,2025-06-19,Email
C03737,Consumer,Karachi,2025-01-12,Organic Search
C03738,Small Business,Rawalpindi,2025-03-16,Social Media
C03739,Consumer,Islamabad,2024-01-23,Social Media
C03740,Consumer,Islamabad,2022-08-09,Email
C03741,Small Business,,2022-09-15,Social Media
C03742,Consumer,Rawalpindi,2022-12-16,Organic Search
C03743,Consumer,Faisalabad,2024-01-22,Social Media
C03744,Consumer,Faisalabad,2022-11-14,Referral
C03745,Home Office,Islamabad,2022-07-18,Referral
C03746,Consumer,Peshawar,2025-05-23,Email
C03747,Consumer,Gujranwala,2023-04-03,Paid Search
C03748,Home Office,Lahore,2023-10-03,Social Media
C03749,Small Business,Karachi,2023-11-14,Paid Search
C03750,Small Business,Karachi,2025-05-27,Email
C03751,Consumer,Multan,2022-11-17,Paid Search
C03752,Home Office,Karachi,2023-06-25,Paid Search
C03753,Consumer,Multan,2023-02-11,Organic Search
C03754,Consumer,Karachi,2024-03-31,Organic Search
C03755,Home Office,Multan,2025-11-30,Affiliate
C03756,Consumer,Lahore,2024-01-16,Paid Search
C03757,Consumer,Lahore,2023-09-29,Organic Search
C03758,Small Business,Karachi,2025-09-07,Referral
C03759,Consumer,Gujranwala,2022-07-15,Email
C03760,Consumer,Lahore,2024-10-08,Paid Search
C03761,Home Office,Peshawar,2025-11-05,Paid Search
C03762,Home Office,Gujranwala,2024-04-24,Organic Search
C03763,Small Business,Karachi,2023-01-31,Email
C03764,Consumer,Faisalabad,2023-02-13,Organic Search
C03765,Consumer,Islamabad,2024-09-01,Social Media
C03766,Home Office,Karachi,2025-10-14,Social Media
C03767,Home Office,Karachi,2025-05-14,Organic Search
C03768,Consumer,Gujranwala,2024-11-23,Social Media
C03769,Consumer,Karachi,2023-11-19,Email
C03770,Home Office,Multan,2024-09-21,Affiliate
C03771,Consumer,Gujranwala,2025-03-26,Paid Search
C03772,Consumer,Lahore,2024-10-05,Paid Search
C03773,Consumer,Multan,2023-05-02,Social Media
C03774,Consumer,Peshawar,2023-12-18,Social Media
C03775,Consumer,Gujranwala,2025-09-22,Referral
C03776,Small Business,Lahore,2024-10-09,Social Media
C03777,Consumer,Islamabad,2023-07-05,Organic Search
C03778,Home Office,Lahore,2025-10-24,Social Media
C03779,Consumer,Karachi,2023-10-24,Email
C03780,Home Office,Rawalpindi,2025-01-14,Organic Search
C03781,Home Office,Peshawar,2025-09-11,Social Media
C03782,Consumer,Gujranwala,2023-03-23,Email
C03783,Small Business,Gujranwala,2025-10-20,Paid Search
C03784,Consumer,Lahore,2025-09-24,Social Media
C03785,Consumer,Peshawar,2024-04-22,Referral
C03786,Consumer,Lahore,2024-09-23,Social Media
C03787,Home Office,Lahore,2022-08-16,Paid Search
C03788,Consumer,Faisalabad,2023-06-09,Organic Search
C03789,Consumer,Faisalabad,2024-03-27,Organic Search
C03790,Consumer,Karachi,2023-11-21,Social Media
C03791,Home Office,Karachi,2023-10-24,Social Media
C03792,Home Office,Lahore,2023-11-16,Social Media
C03793,Home Office,Faisalabad,2023-10-16,Referral
C03794,Small Business,Islamabad,2023-02-19,Social Media
C03795,Consumer,Lahore,2024-01-23,Paid Search
C03796,Consumer,Lahore,2025-12-13,Email
C03797,Home Office,Karachi,2023-10-20,Email
C03798,Home Office,Karachi,2024-10-06,Referral
C03799,Consumer,Karachi,2022-11-17,Email
C03800,Home Office,Karachi,2022-12-16,Paid Search
C03801,Consumer,Lahore,2024-06-11,Organic Search
C03802,Consumer,Karachi,2023-10-07,Organic Search
C03803,Consumer,Peshawar,2022-09-16,Referral
C03804,Small Business,Gujranwala,2025-08-04,Paid Search
C03805,Home Office,Rawalpindi,2025-12-09,Referral
C03806,Small Business,Gujranwala,2024-07-11,Organic Search
C03807,Home Office,Karachi,2025-06-22,Referral
C03808,Consumer,Islamabad,2025-04-13,Organic Search
C03809,Consumer,Karachi,2024-07-23,Email
C03810,Consumer,Gujranwala,2022-12-17,Social Media
C03811,Home Office,Karachi,2022-09-09,Paid search 
C03812,Consumer,Faisalabad,2023-11-17,Paid Search
C03813,Consumer,Karachi,2025-05-20,Affiliate
C03814,Consumer,Gujranwala,2022-09-14,Social Media
C03815,Consumer,Multan,2023-05-03,Paid Search
C03816,Consumer,Peshawar,2023-04-27,Affiliate
C03817,Home Office,Islamabad,2025-01-20,Social Media
C03818,Consumer,Karachi,2025-03-24,Paid Search
C03819,Consumer,Lahore,2023-01-26,Affiliate
C03820,Consumer,Islamabad,2025-02-26,Organic Search
C03821,Consumer,Karachi,2025-05-29,Organic Search
C03822,Consumer,Karachi,2023-01-23,Organic Search
C03823,Consumer,Peshawar,2025-01-06,Affiliate
C03824,Small Business,Rawalpindi,2025-03-14,Email
C03825,Consumer,Lahore,2025-03-04,Email
C03826,Home Office,Islamabad,2024-04-05,Paid Search
C03827,Small Business,Multan,2024-09-01,Paid Search
C03828,Consumer,Lahore,2024-02-28,Email
C03829,Home Office,Peshawar,2024-08-22,Referral
C03830,Consumer,Lahore,2025-07-21,Social Media
C03831,Consumer,Multan,2023-11-26,Organic Search
C03832,Home Office,Multan,2024-08-16,Organic Search
C03833,Home Office,Islamabad,2023-02-08,Organic Search
C03834,Small Business,Karachi,2024-12-26,Social Media
C03835,Home Office,Rawalpindi,2023-11-14,Organic Search
C03836,Consumer,Islamabad,2024-05-14,Social Media
C03837,Consumer,Karachi,2024-04-13,Social Media
C03838,Small Business,Rawalpindi,2023-02-23,Social Media
C03839,Consumer,Karachi,2024-08-15,Referral
C03840,Home Office,Karachi,2024-02-04,Paid Search
C03841,Consumer,Rawalpindi,2024-01-30,Social Media
C03842,Small Business,Multan,2023-05-09,Paid Search
C03843,Consumer,Rawalpindi,2025-07-31,Referral
C03844,Small Business,,2025-09-05,Organic Search
C03845,Small Business,Gujranwala,2023-02-23,Affiliate
C03846,Consumer,Multan,2025-03-14,Organic Search
C03847,Consumer,Karachi,2022-07-22,Referral
C03848,Consumer,Karachi,2024-03-30,Organic Search
C03849,Consumer,Gujranwala,2023-02-24,Referral
C03850,Consumer,Lahore,2023-12-15,Social Media
C03851,Consumer,Lahore,2023-01-08,Social Media
C03852,Consumer,Karachi,2025-12-20,Email
C03853,Consumer,Multan,2024-06-09,Email
C03854,Consumer,Faisalabad,2022-06-14,Referral
C03855,Consumer,Faisalabad,2023-03-23,Referral
C03856,Home Office,Karachi,2025-10-20,Organic Search
C03857,Small Business,Multan,2024-11-21,Organic Search
C03858,Consumer,Rawalpindi,2024-02-10,Organic Search
C03859,Consumer,Lahore,2024-01-10,Organic Search
C03860,Consumer,Karachi,2022-06-12,Email
C03861,Small Business,Gujranwala,2022-08-28,Paid Search
C03862,Consumer,Rawalpindi,2025-05-04,Referral
C03863,Home Office,Peshawar,2023-04-11,Organic Search
C03864,Home Office,Lahore,2024-08-05,Organic Search
C03865,Small Business,Karachi,2022-10-27,Paid Search
C03866,Small Business,Lahore,2023-03-29,Referral
C03867,Home Office,Islamabad,2022-10-08,Email
C03868,Consumer,Lahore,2023-03-27,Social Media
C03869,Home Office,Rawalpindi,2024-05-04,Referral
C03870,Small Business,Faisalabad,2025-05-24,Organic Search
C03871,Consumer,Islamabad,2025-02-07,Email
C03872,Home Office,Gujranwala,2023-06-29,Organic Search
C03873,Consumer,Lahore,2023-07-13,Paid Search
C03874,Small Business,Peshawar,2024-03-22,Paid Search
C03875,Home Office,Karachi,2022-06-30,Social Media
C03876,Home Office,Rawalpindi,2022-09-07,Organic Search
C03877,Consumer,Faisalabad,2025-01-23,Email
C03878,Consumer,Islamabad,2025-01-02,Paid Search
C03879,Home Office,Karachi,2024-07-16,Organic Search
C03880,Consumer,Multan,2022-09-25,Affiliate
C03881,Consumer,Lahore,2025-11-29,Paid Search
C03882,Consumer,Karachi,2023-06-19,Organic Search
C03883,Consumer,Karachi,2023-08-02,Social Media
C03884,Consumer,Gujranwala,2023-04-23,Social Media
C03885,Small Business,Lahore,2025-09-04,Referral
C03886,Consumer,Faisalabad,2024-03-20,Organic Search
C03887,Small Business,Peshawar,2023-02-28,Organic Search
C03888,Consumer,Rawalpindi,2024-01-01,Paid Search
C03889,Consumer,Islamabad,2025-09-10,Social Media
C03890,Small Business,Multan,2024-08-03,Referral
C03891,Consumer,Lahore,2024-02-21,Paid Search
C03892,Consumer,Karachi,2023-03-10,Paid Search
C03893,Consumer,Lahore,2025-04-06,Email
C03894,Consumer,Multan,2022-07-27,Social Media
C03895,Consumer,Rawalpindi,2022-11-11,Paid Search
C03896,Home Office,Karachi,2023-08-25,Paid Search
C03897,Home Office,Islamabad,2024-12-28,Email
C03898,Consumer,Rawalpindi,2022-07-18,Social Media
C03899,Small Business,Peshawar,2023-01-17,Affiliate
C03900,Consumer,Lahore,2022-12-11,Paid Search
C03901,Home Office,Lahore,2024-11-03,Social Media
C03902,Consumer,Multan,2023-04-06,Paid Search
C03903,Small Business,Karachi,2023-03-03,Social Media
C03904,Consumer,Lahore,2024-02-09,Social Media
C03905,Home Office,Gujranwala,2025-02-02,Paid Search
C03906,Consumer,Multan,2024-11-19,Social Media
C03907,Home Office,Karachi,2023-11-15,Organic Search
C03908,Home Office,Karachi,2023-11-23,Paid Search
C03909,Consumer,Rawalpindi,2023-07-21,Social Media
C03910,Consumer,Islamabad,2025-06-24,Paid Search
C03911,Small Business,Faisalabad,2025-06-18,Organic Search
C03912,Home Office,Lahore,2025-12-10,Social Media
C03913,Consumer,Rawalpindi,2025-08-16,Affiliate
C03914,Consumer,Rawalpindi,2024-01-17,Social Media
C03915,Home Office,Peshawar,2024-09-09,Paid Search
C03916,Consumer,Multan,2023-01-18,Referral
C03917,Consumer,Karachi,2023-05-04,Organic Search
C03918,Consumer,Faisalabad,2024-08-22,Organic Search
C03919,Small Business,Gujranwala,2023-07-27,Organic Search
C03920,Small Business,Karachi,2022-11-06,Organic Search
C03921,Small Business,Faisalabad,2022-08-07,Email
C03922,Consumer,Karachi,2022-09-16,Email
C03923,Consumer,Rawalpindi,2025-02-24,Paid Search
C03924,Small Business,Lahore,2023-01-11,Referral
C03925,Consumer,Lahore,2023-03-26,Organic Search
C03926,Home Office,Gujranwala,2024-09-21,Paid Search
C03927,Consumer,Karachi,2024-01-03,Referral
C03928,Home Office,Faisalabad,2023-01-25,Organic Search
C03929,Home Office,Karachi,2025-03-01,Paid Search
C03930,Small Business,Lahore,2022-06-26,social media
C03931,Home Office,Karachi,2024-04-25,Social Media
C03932,Consumer,Rawalpindi,2025-05-11,Social Media
C03933,Small Business,Karachi,2022-06-24,Affiliate
C03934,Consumer,Faisalabad,2025-12-04,Social Media
C03935,Consumer,Gujranwala,2024-07-23,Referral
C03936,Consumer,Lahore,2023-05-09,Social Media
C03937,Consumer,Islamabad,2023-04-17,Organic Search
C03938,Consumer,Gujranwala,2023-02-18,Paid Search
C03939,Consumer,Rawalpindi,2025-02-09,Referral
C03940,Small Business,Peshawar,2024-06-18,Paid Search
C03941,Consumer,Islamabad,2022-11-07,Paid Search
C03942,Consumer,Islamabad,2023-06-25,Organic Search
C03943,Consumer,Islamabad,2023-09-17,Email
C03944,Home Office,Gujranwala,2023-03-19,Paid Search
C03945,Consumer,Peshawar,2024-01-01,Paid Search
C03946,Home Office,Multan,2024-04-10,Email
C03947,Home Office,Peshawar,2023-08-24,Email
C03948,Consumer,Karachi,2022-07-19,Organic Search
C03949,Consumer,Rawalpindi,2024-07-01,Paid Search
C03950,Consumer,Karachi,2023-02-07,Email
C03951,Consumer,Peshawar,2024-05-27,Paid Search
C03952,Consumer,Gujranwala,2022-10-20,Organic Search
C03953,Home Office,Lahore,2025-02-17,Paid Search
C03954,Consumer,Karachi,2022-11-09,Organic Search
C03955,Consumer,Peshawar,2023-08-24,Paid Search
C03956,Consumer,Lahore,2023-11-28,Social Media
C03957,Small Business,Lahore,2024-04-09,Email
C03958,Consumer,Karachi,2023-08-19,Paid Search
C03959,Consumer,Rawalpindi,2022-07-17,Paid Search
C03960,Small Business,Karachi,2025-03-13,Social Media
C03961,Consumer,Karachi,2023-11-29,Affiliate
C03962,Consumer,Multan,2024-07-21,Social Media
C03963,Consumer,Gujranwala,2024-01-01,Organic Search
C03964,Consumer,Karachi,2025-05-23,Email
C03965,Consumer,Peshawar,2023-06-14,Social Media
C03966,Consumer,Peshawar,2025-05-07,Paid Search
C03967,Small Business,Karachi,2025-10-08,Referral
C03968,Home Office,Rawalpindi,2025-08-01,Referral
C03969,Consumer,Lahore,2022-10-05,Email
C03970,Small Business,Karachi,2023-05-24,Social Media
C03971,Home Office,Faisalabad,2024-03-03,Organic Search
C03972,Consumer,Karachi,2022-12-30,Social Media
C03973,Consumer,Karachi,2025-08-28,Social Media
C03974,Consumer,Karachi,2025-06-09,Affiliate
C03975,Small Business,Lahore,2024-04-07,Email
C03976,Consumer,Karachi,2024-02-12,Paid search 
C03977,Consumer,Multan,2023-02-23,Paid Search
C03978,Consumer,Rawalpindi,2024-03-09,Paid Search
C03979,Consumer,Peshawar,2024-10-27,Social Media
C03980,Consumer,Rawalpindi,2023-05-21,Social Media
C03981,Home Office,Gujranwala,2023-12-10,Referral
C03982,Home Office,Karachi,2025-04-24,Paid Search
C03983,Consumer,Lahore,2025-06-30,Paid Search
C03984,Small Business,Lahore,2023-06-15,Organic Search
C03985,Consumer,Rawalpindi,2023-07-16,Social Media
C03986,Consumer,Multan,2022-12-24,Affiliate
C03987,Consumer,Rawalpindi,2024-04-16,Paid Search
C03988,Home Office,Faisalabad,2022-06-21,Affiliate
C03989,Small Business,Rawalpindi,2024-02-04,Organic Search
C03990,Consumer,Islamabad,2025-03-29,Paid Search
C03991,Consumer,Faisalabad,2023-09-13,Paid Search
C03992,Consumer,Faisalabad,2024-03-02,Paid Search
C03993,Small Business,Gujranwala,2023-04-20,Paid Search
C03994,Consumer,Lahore,2024-01-18,Paid Search
C03995,Consumer,Karachi,2025-07-05,Paid Search
C03996,Small Business,Karachi,2023-02-13,Affiliate
C03997,Consumer,Lahore,2024-09-11,Paid Search
C03998,Consumer,Karachi,2023-12-12,Paid Search
C03999,Consumer,Peshawar,2025-07-13,Social Media
C04000,Home Office,Rawalpindi,2024-04-18,Email
C04001,Consumer,Gujranwala,2023-04-12,Referral
C04002,Small Business,Karachi,2023-12-09,Paid Search
C04003,Consumer,Islamabad,2025-06-05,Paid Search
C04004,Consumer,Gujranwala,2025-11-15,Referral
C04005,Consumer,Karachi,2023-11-15,Affiliate
C04006,Consumer,Islamabad,2024-12-13,Organic Search
C04007,Consumer,Karachi,2022-08-14,Social Media
C04008,Small Business,Rawalpindi,2022-11-19,Social Media
C04009,Consumer,Karachi,2022-08-27,Social Media
C04010,Small Business,Islamabad,2025-07-30,Referral
C04011,Consumer,Faisalabad,2025-08-05,Social Media
C04012,Home Office,Peshawar,2025-11-29,Paid Search
C04013,Consumer,Rawalpindi,2024-02-15,Affiliate
C04014,Consumer,Karachi,2025-06-26,Paid Search
C04015,Consumer,Karachi,2023-12-02,Social Media
C04016,Consumer,Lahore,2024-09-19,Email
C04017,Consumer,Lahore,2024-12-17,Affiliate
C04018,Consumer,Gujranwala,2022-11-26,Paid Search
C04019,Consumer,Karachi,2022-07-07,Email
C04020,Home Office,Rawalpindi,2025-08-31,Email
C04021,Consumer,Faisalabad,2024-08-17,Referral
C04022,Consumer,Karachi,2023-11-28,Affiliate
C04023,Consumer,Lahore,2025-06-05,Affiliate
C04024,Small Business,Lahore,2023-10-21,Email
C04025,Small Business,Karachi,2024-12-23,Social Media
C04026,Small Business,Faisalabad,2024-09-23,Email
C04027,Consumer,Karachi,2024-07-31,social media
C04028,Consumer,Karachi,2023-08-22,Email
C04029,Home Office,Multan,2025-01-15,Email
C04030,Home Office,Karachi,2023-04-20,Email
C04031,Home Office,Peshawar,2024-06-18,Affiliate
C04032,Consumer,Lahore,2023-12-09,Social Media
C04033,Home Office,Faisalabad,2023-03-03,Email
C04034,Consumer,Rawalpindi,2025-01-21,Organic Search
C04035,Consumer,Islamabad,2022-11-07,Paid Search
C04036,Home Office,Lahore,2022-09-20,Organic Search
C04037,Consumer,Gujranwala,2022-08-25,Social Media
C04038,Home Office,Lahore,2024-12-29,Organic Search
C04039,Consumer,Lahore,2022-10-09,Referral
C04040,Consumer,Rawalpindi,2024-12-24,Paid Search
C04041,Home Office,Peshawar,2023-08-23,Organic Search
C04042,Small Business,Faisalabad,2023-11-07,Paid Search
C04043,Consumer,Islamabad,2024-10-24,Social Media
C04044,Small Business,Islamabad,2025-06-20,Affiliate
C04045,Consumer,Lahore,2025-08-22,Paid Search
C04046,Consumer,Gujranwala,2024-04-09,Affiliate
C04047,Consumer,Islamabad,2024-11-12,Affiliate
C04048,Home Office,Multan,2023-06-08,Organic Search
C04049,Home Office,Lahore,2022-10-01,Paid Search
C04050,Consumer,Rawalpindi,2025-08-19,Organic Search
C04051,Small Business,Gujranwala,2025-08-08,Paid Search
C04052,Home Office,Faisalabad,2025-01-07,Email
C04053,Consumer,Karachi,2023-04-01,Referral
C04054,Home Office,Peshawar,2024-10-19,Social Media
C04055,Home Office,Faisalabad,2022-06-03,Organic Search
C04056,Consumer,Lahore,2024-05-21,Email
C04057,Consumer,Rawalpindi,2023-03-14,Paid Search
C04058,Consumer,Karachi,2024-02-29,Email
C04059,Consumer,Karachi,2025-09-20,Organic Search
C04060,Consumer,Peshawar,2023-08-19,Organic Search
C04061,Consumer,Lahore,2025-06-28,Referral
C04062,Consumer,Peshawar,2022-08-22,Referral
C04063,Small Business,Karachi,2025-12-20,Affiliate
C04064,Consumer,Islamabad,2022-08-05,Organic Search
C04065,Consumer,Islamabad,2022-07-04,Paid Search
C04066,Consumer,Gujranwala,2024-04-23,Social Media
C04067,Small Business,Karachi,2022-11-17,Referral
C04068,Home Office,Multan,2023-01-14,Social Media
C04069,Home Office,Lahore,2023-11-26,Organic Search
C04070,Consumer,Karachi,2022-06-21,Referral
C04071,Consumer,Karachi,2024-06-28,Paid Search
C04072,Consumer,Karachi,2023-10-13,Paid Search
C04073,Consumer,Karachi,2024-08-09,Organic Search
C04074,Consumer,Lahore,2024-05-11,Email
C04075,Home Office,Lahore,2025-03-01,Email
